Time Bandits	37400000	37400000	Fantasy	Terry Gilliam	Avco Embassy	6.9	22719	""	Adventure	12000000	6-Nov-81	94	""	Original Screenplay	""
Tombstone	56505000	56505000	Dramatization	George P. Cosmatos	Walt Disney Pictures	7.7	43688	R	Western	25000000	25-Dec-93	77	""	Based on Real Life Events	""
Time Changer	1500711	1500711	Fantasy	""	Five & Two Pictures	5	1029	PG	Drama	825000	25-Oct-02	22	""	Original Screenplay	""
Teenage Mutant Ninja Turtles II: The Secret of the Ooze	78656813	78656813	Fantasy	""	New Line	5.3	12742	""	Adventure	25000000	22-Mar-91	""	""	Based on Comic/Graphic Novel	""
Teenage Mutant Ninja Turtles III	42273609	42273609	Fantasy	""	New Line	4.3	9064	""	Adventure	21000000	19-Mar-93	30	""	Based on Comic/Graphic Novel	""
Tango & Cash	63408614	63408614	Contemporary Fiction	Andrei Konchalovsky	Warner Bros.	5.8	25248	""	Action	55000000	22-Dec-89	39	""	Original Screenplay	""
Teenage Mutant Ninja Turtles	135265915	202000000	Fantasy	Steve Barron	New Line	6.4	25867	""	Adventure	13500000	30-Mar-90	""	""	Based on TV	""
Topaz	6000000	6000000	""	Alfred Hitchcock	Universal	6.2	6389	""	""	4000000	19-Dec-69	71	""	""	""
Taps	35856053	35856053	Contemporary Fiction	Harold Becker	20th Century Fox	6.5	6515	""	Drama	14000000	9-Dec-81	79	""	Based on Book/Short Story	""
Trainspotting	16501785	24000785	Contemporary Fiction	Danny Boyle	Miramax	8.2	150483	R	Drama	3100000	19-Jul-96	89	94	Based on Book/Short Story	""
The Train	6800000	6800000	""	John Frankenheimer	""	7.8	4692	""	""	5800000	7-Mar-65	83	""	""	""
Troop Beverly Hills	7190505	7190505	Contemporary Fiction	""	Sony/Columbia	4.7	3427	""	Comedy	18000000	22-Mar-89	8	""	Original Screenplay	""
Trekkies	617172	617172	Factual	""	Paramount Pictures	6.9	3004	PG	Documentary	375000	21-May-99	""	""	Based on Real Life Events	""
True Lies	146282411	365300000	Contemporary Fiction	James Cameron	20th Century Fox	7.2	80581	R	Action	100000000	15-Jul-94	69	""	Remake	""
Terminator 2: Judgment Day	204859496	516816151	Science Fiction	James Cameron	Sony Pictures	8.5	237477	R	Action	100000000	2-Jul-91	98	""	Original Screenplay	""
Travellers and Magicians	506793	1058893	""	""	Zeitgeist	7.4	1069	Not Rated	Drama	1800000	7-Jan-05	""	""	Original Screenplay	""
The Terminator	38019031	78019031	Science Fiction	James Cameron	Orion Pictures	8.1	179606	""	Action	6400000	26-Oct-84	100	""	Original Screenplay	""
Tremors	16667084	16667084	Science Fiction	""	Universal	7.2	29840	""	Action	10000000	19-Jan-90	88	""	Original Screenplay	""
True Romance	12281000	12281000	Contemporary Fiction	Tony Scott	Warner Bros.	7.9	73829	""	Thriller/Suspense	12500000	10-Sep-93	91	""	Original Screenplay	""
Tron	26918576	26918576	Science Fiction	""	Walt Disney Pictures	2.9	923	""	Action	17000000	9-Jul-82	68	""	Original Screenplay	""
Trapeze	14400000	14400000	""	""	""	6.7	1570	""	""	4000000	1956-01-01	60	""	""	""
The Terrorist	195043	195043	""	""	Phaedra Cinema	5.5	50	Not Rated	""	25000	14-Jan-00	""	""	""	""
Trois	1161843	1161843	Contemporary Fiction	""	Rainforest Productions	3.3	360	NC-17	Thriller/Suspense	200000	11-Feb-00	""	""	Original Screenplay	""
Things to Do in Denver when You're Dead	529766	529766	Contemporary Fiction	""	Miramax	6.6	12789	R	Black Comedy	15000000	1-Dec-95	33	""	Original Screenplay	""
A Time to Kill	108766007	152266007	Contemporary Fiction	Joel Schumacher	Warner Bros.	7.1	38577	R	Drama	40000000	24-Jul-96	68	150	Based on Book/Short Story	""
Total Recall	119394839	261400000	Science Fiction	Paul Verhoeven	Sony Pictures	7.4	70355	""	Action	65000000	1-Jun-90	81	""	Based on Book/Short Story	""
This Thing of Ours	37227	37227	""	""	""	5.2	316	Not Rated	Drama	2000000	18-Jul-03	""	""	""	""
Tootsie	177200000	177200000	Contemporary Fiction	Sydney Pollack	Sony Pictures	7.4	31669	""	Comedy	15000000	17-Dec-82	87	""	Original Screenplay	""
That Thing You Do!	25857416	31748615	Historical Fiction	Tom Hanks	20th Century Fox	6.7	25916	PG	Drama	2500000	4-Oct-96	92	110	Original Screenplay	""
The Trouble With Harry	7000000	7000000	""	Alfred Hitchcock	Paramount Pictures	7.2	11580	""	""	1200000	3-Oct-55	89	""	""	""
Twins	111936388	216600000	Contemporary Fiction	Ivan Reitman	Universal	""	""	""	Comedy	15000000	9-Dec-88	33	""	Original Screenplay	""
Twister	241888385	495900000	Contemporary Fiction	Jan De Bont	Warner Bros.	6	61665	PG-13	Action	88000000	10-May-96	57	117	Based on Book/Short Story	""
Towering Inferno	116000000	139700000	""	John Guillermin	20th Century Fox	""	""	""	""	14000000	17-Dec-74	""	""	""	""
Taxi Driver	21100000	21100000	Contemporary Fiction	Martin Scorsese	Sony Pictures	8.6	155774	""	Drama	1000000	8-Feb-76	98	""	Original Screenplay	""
Tycoon	121016	121016	""	""	""	6	456	Not Rated	""	5000000	13-Jun-03	""	""	""	""
Toy Story	191796233	361948825	Kids Fiction	John Lasseter	Walt Disney Pictures	8.2	151143	G	Adventure	30000000	22-Nov-95	100	""	Original Screenplay	""
Twilight Zone: The Movie	29500000	29500000	Fantasy	Steven Spielberg	Warner Bros.	6.3	12054	""	Horror	10000000	24-Jun-83	67	""	Based on TV	""
Unforgettable	2483790	2483790	Science Fiction	John Dahl	MGM	5.7	2284	R	Thriller/Suspense	18000000	23-Feb-96	23	""	Original Screenplay	""
UHF	6157157	6157157	""	""	""	6.6	12676	""	""	5000000	21-Jul-89	55	""	""	""
Ulee's Gold	9054736	15600000	Contemporary Fiction	""	Orion Pictures	7	4041	R	Drama	2700000	13-Jun-97	94	""	Original Screenplay	""
Under Siege 2: Dark Territory	50024083	104324083	Contemporary Fiction	""	Warner Bros.	5.1	15218	R	Action	60000000	14-Jul-95	34	""	Original Screenplay	""
The Untouchables	76270454	76270454	Dramatization	Brian De Palma	Paramount Pictures	8	86097	""	Action	25000000	3-Jun-87	81	""	Based on TV	""
Under the Rainbow	18826490	18826490	Historical Fiction	""	Warner Bros.	4.9	1263	""	Comedy	20000000	31-Jul-81	""	""	Original Screenplay	""
Veer-Zaara	2938532	7017859	Contemporary Fiction	""	Yash Raj Films	7.3	4155	Not Rated	Drama	7000000	12-Nov-04	""	""	Original Screenplay	""
Videodrome	2120439	2120439	Fantasy	David Cronenberg	Universal	7.3	20080	""	Horror	5952000	4-Feb-83	""	""	Original Screenplay	""
Les Visiteurs	659000	98754000	Fantasy	""	Miramax	6.7	7393	R	Comedy	7000000	12-Jul-96	""	""	Original Screenplay	""
Couloirs du temps: Les visiteurs 2, Les	146072	26146072	""	""	""	""	""	""	Comedy	20000000	27-Mar-98	""	""	Original Screenplay	""
The Valley of Decision	9132000	9132000	""	""	""	7.3	682	""	""	2160000	1945-01-01	""	""	""	""
Vampire in Brooklyn	19637147	19637147	Fantasy	Wes Craven	Paramount Pictures	4.3	8200	R	Horror	14000000	27-Oct-95	11	""	Original Screenplay	""
The Verdict	53977250	53977250	Contemporary Fiction	Sidney Lumet	20th Century Fox	7.7	10864	""	Drama	16000000	8-Dec-82	96	""	Based on Book/Short Story	""
Virtuosity	23998226	23998226	Science Fiction	""	Paramount Pictures	5.3	11079	R	Action	30000000	4-Aug-95	34	""	Original Screenplay	""
Everything Put Together	0	0	""	""	""	6.7	418	R	""	500000	2-Nov-01	""	""	""	""
A View to a Kill	50327960	152627960	Contemporary Fiction	John Glen	MGM	6.1	23770	""	Action	30000000	24-May-85	39	""	Based on Book/Short Story	""
The Work and the Glory: American Zion	2025032	2025032	Historical Fiction	""	Vineyard Distribution	5.6	365	PG-13	Drama	6500000	21-Oct-05	""	100	Based on Book/Short Story	""
A Walk on the Moon	4741987	4741987	Historical Fiction	Tony Goldwyn	Miramax	6.4	4125	R	Drama	14000000	26-Mar-99	74	""	Original Screenplay	""
The Work and the Glory	3347647	3347647	Contemporary Fiction	""	Excel Entertainment	6	531	PG	Drama	7500000	24-Nov-04	17	""	Based on Book/Short Story	""
The Work and the Story	16137	16137	""	""	Off-Hollywood Distribution	5.1	82	Not Rated	Comedy	103000	3-Oct-03	""	""	""	""
What the #$'! Do We Know	10941801	10941801	Factual	""	Captured Light	""	""	Not Rated	Documentary	4000000	6-Feb-04	""	""	Based on Real Life Events	""
Waiting for Guffman	2922988	2922988	Contemporary Fiction	Christopher Guest	Sony Pictures Classics	7.4	14880	R	Comedy	4000000	31-Jan-97	""	""	Original Screenplay	""
Who Framed Roger Rabbit?	154112492	351500000	Fantasy	Robert Zemeckis	Walt Disney Pictures	7.6	53541	""	Comedy	70000000	22-Jun-88	98	""	Based on Book/Short Story	""
White Fang	34729091	34729091	Historical Fiction	Randal Kleiser	Walt Disney Pictures	""	""	""	Adventure	14000000	18-Jan-91	67	""	Based on Book/Short Story	""
White Squall	10229300	10229300	Dramatization	Ridley Scott	Walt Disney Pictures	6.4	8385	PG-13	Adventure	38000000	2-Feb-96	63	""	Based on Real Life Events	""
What's Eating Gilbert Grape	9170214	9170214	""	Lasse Hallstrom	Paramount Pictures	7.8	51219	""	Drama	11000000	25-Dec-93	88	""	""	""
Witchboard	7369373	7369373	Fantasy	""	Cinema Guild	5.2	1666	""	Horror	2000000	31-Dec-86	""	""	Original Screenplay	""
The Wiz	13000000	13000000	""	Sidney Lumet	""	4.5	4896	""	Musical	24000000	24-Oct-78	37	""	""	""
Walking and Talking	1287480	1615787	Contemporary Fiction	""	Miramax	6.5	1756	R	Romantic Comedy	1000000	17-Jul-96	86	""	Original Screenplay	""
The Wild Bunch	509424	509424	Historical Fiction	Sam Peckinpah	Warner Bros.	8.2	31196	""	Western	6000000	18-Jun-69	97	""	Original Screenplay	""
Wall Street	43848100	43848100	Contemporary Fiction	Oliver Stone	20th Century Fox	7.3	35454	""	Drama	15000000	11-Dec-87	78	""	Original Screenplay	""
Waterloo	""	""	""	""	""	""	""	""	""	25000000	1-Jan-70	""	""	""	""
The Wrong Man	2000000	2000000	""	Alfred Hitchcock	Warner Bros.	7.5	7531	""	""	1200000	23-Dec-56	89	""	""	""
Woman Chaser	110719	110719	""	""	""	""	""	R	""	150000	23-Jun-00	""	""	""	""
Wings	""	""	""	""	""	7.9	3035	""	""	2000000	12-Aug-27	96	""	""	""
We're No Angels	10555348	10555348	Contemporary Fiction	Neil Jordan	Paramount Pictures	5.6	7839	""	Comedy	20000000	15-Dec-89	50	""	Based on Play	""
Wolf	65011757	131011757	Fantasy	Mike Nichols	Sony Pictures	6	20035	R	Thriller/Suspense	70000000	17-Jun-94	60	""	Original Screenplay	""
Warriors of Virtue	6448817	6448817	Contemporary Fiction	Ronny Yu	MGM	4	1202	PG	Action	35000000	2-May-97	10	""	Original Screenplay	""
War Games	74433837	74433837	Science Fiction	John Badham	MGM	6.4	88	""	Thriller/Suspense	12000000	3-Jun-83	""	""	Original Screenplay	""
Warlock	8824553	8824553	Science Fiction	Steve Miner	Trimark	5.9	4921	""	Horror	7000000	10-Jan-91	""	""	Original Screenplay	""
War and Peace	12500000	12500000	""	King Vidor	""	6.8	2923	PG	""	6000000	1956-01-01	50	""	""	""
Warlock: The Armageddon	3902679	3902679	Science Fiction	""	Trimark	4.9	1888	""	Horror	3000000	24-Sep-93	""	""	Original Screenplay	""
Wasabi	81525	7000000	""	""	Sony Pictures	6.5	11647	R	""	15300000	27-Sep-02	""	""	""	""
West Side Story	43700000	43700000	""	Robert Wise	""	7.7	29488	""	""	6000000	18-Oct-61	92	""	""	""
When The Cat's Away	1652472	2525984	Contemporary Fiction	""	Sony Pictures Classics	""	""	R	Comedy	300000	20-Sep-96	""	""	Original Screenplay	""
Welcome to the Dollhouse	4198137	4726732	Contemporary Fiction	Todd Solondz	Sony Pictures Classics	7.3	13469	R	Comedy	800000	10-May-96	""	""	Original Screenplay	""
Witness	65532576	65532576	Contemporary Fiction	Peter Weir	Paramount Pictures	7.6	30460	""	Thriller/Suspense	12000000	8-Feb-85	94	""	Original Screenplay	""
Waterworld	88246220	264246220	Science Fiction	Kevin Reynolds	Universal	5.7	54126	PG-13	Action	175000000	28-Jul-95	42	""	Original Screenplay	""
Willy Wonka & the Chocolate Factory	4000000	4000000	""	""	""	7.8	46824	""	""	3000000	30-Jun-71	90	""	""	""
Wayne's World	121697323	183097323	Contemporary Fiction	Penelope Spheeris	Paramount Pictures	6.9	42570	PG-13	Comedy	20000000	14-Feb-92	84	""	Based on TV	""
Wyatt Earp	25052000	25052000	Dramatization	Lawrence Kasdan	Warner Bros.	6.4	15614	PG-13	Western	63000000	24-Jun-94	42	""	Based on Real Life Events	""
The Wizard of Oz	28202232	28202232	Fantasy	King Vidor	Warner Bros.	8.3	102795	G	Musical	2777000	25-Aug-39	""	103	Based on Book/Short Story	""
Executive Decision	56679192	122079192	Contemporary Fiction	""	Warner Bros.	6.3	18569	R	Thriller/Suspense	55000000	15-Mar-96	65	132	Original Screenplay	""
Exodus	21750000	21750000	""	""	""	6.8	3546	""	""	4000000	1-Jan-60	67	""	""	""
The Exorcist	204632868	402500000	Contemporary Fiction	William Friedkin	Warner Bros.	8.1	103131	R	Horror	12000000	26-Dec-73	84	""	Based on Book/Short Story	""
Extreme Measures	17378193	17378193	Contemporary Fiction	Michael Apted	Sony Pictures	5.9	8038	R	Drama	38000000	27-Sep-96	55	117	Based on Book/Short Story	""
You Can't Take It With You	4000000	4000000	""	Frank Capra	""	8	8597	""	""	1644000	1938-01-01	96	""	""	""
Eye for an Eye	26792700	26792700	Contemporary Fiction	John Schlesinger	Paramount Pictures	5.7	4837	R	Drama	20000000	12-Jan-96	""	101	Based on Book/Short Story	""
Young Guns	44726644	44726644	Historical Fiction	""	20th Century Fox	6.6	21404	""	Western	13000000	12-Aug-88	40	""	Original Screenplay	""
Young Frankenstein	86300000	86300000	""	Mel Brooks	20th Century Fox	8	57106	""	""	2800000	15-Dec-74	93	""	""	15500333
Yentl	39012241	39012241	""	Barbra Streisand	MGM/UA Classics	6.2	4952	""	Musical	12000000	18-Nov-83	71	""	Based on Book/Short Story	""
You Only Live Twice	43100000	111600000	""	""	MGM	7	24701	""	Action	9500000	13-Jun-67	70	""	Based on Book/Short Story	""
Ayurveda: Art of Being	16892	2066892	Factual	""	Kino International	7.3	181	Not Rated	Documentary	300000	19-Jul-02	""	""	""	""
Young Sherlock Holmes	19739000	19739000	Historical Fiction	Barry Levinson	Paramount Pictures	6.5	7293	""	Adventure	18000000	4-Dec-85	63	""	Based on Book/Short Story	""
102 Dalmatians	66941559	66941559	Kids Fiction	Kevin Lima	Walt Disney Pictures	4.4	7147	G	Comedy	85000000	22-Nov-00	30	100	Based on Book/Short Story	""
Ten Things I Hate About You	38177966	38177966	Contemporary Fiction	""	Walt Disney Pictures	6.9	61910	PG-13	Romantic Comedy	13000000	31-Mar-99	""	97	Based on Play	""
10,000 B.C.	94784201	269065678	Historical Fiction	Roland Emmerich	Warner Bros.	5.8	134	PG-13	Adventure	105000000	7-Mar-08	9	""	Original Screenplay	27044045
10th & Wolf	54702	54702	Dramatization	Robert Moresco	ThinkFilm	6.3	3655	Not Rated	Drama	8000000	18-Aug-06	19	""	Based on Real Life Events	""
11:14	0	0	""	""	""	7.3	18261	R	""	6000000	12-Aug-05	""	""	""	""
Cloverfield	80048433	170764033	Science Fiction	Matt Reeves	Paramount Pictures	7.4	136068	PG-13	Action	25000000	18-Jan-08	76	""	Original Screenplay	29180398
12 Rounds	12234694	18184083	Contemporary Fiction	Renny Harlin	20th Century Fox	5.4	8914	PG-13	Action	20000000	27-Mar-09	28	108	Original Screenplay	8283859
Thirteen Conversations About One Thing	3287435	3705923	Contemporary Fiction	""	Sony Pictures Classics	7.1	6188	R	Drama	3000000	24-May-02	""	""	Original Screenplay	""
13 Going On 30	57139723	96439723	Contemporary Fiction	Gary Winick	Sony Pictures	6.1	32634	PG-13	Comedy	30000000	23-Apr-04	""	98	Original Screenplay	""
Thirteen Ghosts	41867960	68467960	Fantasy	""	Warner Bros.	5.1	23243	R	Horror	19000000	26-Oct-01	""	91	Original Screenplay	""
1408	71985628	128529299	Contemporary Fiction	""	MGM	6.9	72913	PG-13	Horror	22500000	22-Jun-07	78	102	Based on Book/Short Story	49668544
15 Minutes	24375436	56331864	Contemporary Fiction	""	New Line	6.1	25566	R	Thriller/Suspense	42000000	9-Mar-01	32	120	Original Screenplay	""
16 to Life	10744	10744	Contemporary Fiction	""	Waterdog Films	""	""	""	Romantic Comedy	1000000	3-Sep-10	""	""	Original Screenplay	""
16 Blocks	36895141	65595141	Contemporary Fiction	Richard Donner	Warner Bros.	6.7	41207	PG-13	Action	45000000	3-Mar-06	55	""	Original Screenplay	17523555
One Man's Hero	229311	229311	""	""	MGM	5.7	627	""	""	18000000	24-Sep-99	""	""	""	""
First Daughter	9055010	10419084	Contemporary Fiction	Forest Whitaker	20th Century Fox	4.7	6839	PG	Romantic Comedy	30000000	24-Sep-04	8	""	Original Screenplay	""
2012	166112167	766812167	Science Fiction	Roland Emmerich	Sony Pictures	6.2	396	PG-13	Action	200000000	13-Nov-09	39	158	Original Screenplay	50736023
2046	1442338	19202856	Science Fiction	Wong Kar-wai	Sony Pictures Classics	7.5	19431	R	Drama	12000000	5-Aug-05	""	""	Original Screenplay	""
20 Dates	541636	541636	""	""	Fox Searchlight	4.9	1423	R	Comedy	66000	26-Feb-99	""	""	Original Screenplay	""
21	81159365	157852532	Contemporary Fiction	Robert Luketic	Sony Pictures	6.7	60918	PG-13	Thriller/Suspense	35000000	21-Mar-08	35	""	Based on Book/Short Story	25789928
21 Grams	16248701	60448701	Contemporary Fiction	Alejandro Gonzalez Inarritu	Focus Features	7.9	77910	R	Drama	20000000	21-Nov-03	81	""	Original Screenplay	""
25th Hour	13084595	23928503	Contemporary Fiction	Spike Lee	Walt Disney Pictures	7.9	58781	R	Drama	4500000	19-Dec-02	78	""	Based on Book/Short Story	""
28 Days	37035515	62063972	Contemporary Fiction	Betty Thomas	Sony Pictures	5.8	17937	PG-13	Comedy	43000000	14-Apr-00	30	103	Original Screenplay	""
28 Days Later...	45064915	82719885	Science Fiction	Danny Boyle	Fox Searchlight	7.6	103525	R	Horror	15000000	27-Jun-03	89	113	Original Screenplay	""
28 Weeks Later	28638916	64238440	Science Fiction	""	20th Century Fox	7.1	69558	R	Horror	15000000	11-May-07	""	91	Original Screenplay	24422887
Two Brothers	18947630	39925603	Kids Fiction	Jean-Jacques Annaud	Universal	6	127	PG	Drama	72000000	25-Jun-04	77	""	Original Screenplay	""
Cop Out	44875481	44875481	Contemporary Fiction	Kevin Smith	Warner Bros.	5.7	16520	R	Comedy	37000000	26-Feb-10	19	""	Original Screenplay	11433110
Two Lovers	3149034	11549034	Contemporary Fiction	James Gray	Magnolia Pictures	7.3	10325	R	Drama	12000000	13-Feb-09	""	""	Original Screenplay	""
2 For the Money	22991379	27848418	Contemporary Fiction	D.J. Caruso	Universal	""	""	R	Drama	20000000	7-Oct-05	""	123	Original Screenplay	""
Secondhand Lions	42023715	47855342	Historical Fiction	""	New Line	7.5	19040	PG	Drama	30000000	19-Sep-03	60	111	Original Screenplay	""
Two Can Play That Game	22235901	22391450	Contemporary Fiction	""	Sony Pictures	5.6	2370	R	Romantic Comedy	13000000	7-Sep-01	43	91	Original Screenplay	""
Two Weeks Notice	93354918	199043309	Contemporary Fiction	""	Warner Bros.	5.8	35515	PG-13	Romantic Comedy	60000000	20-Dec-02	42	110	Original Screenplay	""
300	210614939	456068181	Historical Fiction	Zack Snyder	Warner Bros.	7.8	235508	R	Action	60000000	9-Mar-07	60	117	Based on Comic/Graphic Novel	261252400
30 Days of Night	39568996	75066323	Fantasy	""	Sony Pictures	6.6	52518	R	Horror	30000000	19-Oct-07	49	""	Based on Comic/Graphic Novel	26908243
Three Kings	60652036	107752036	Historical Fiction	David O. Russell	Warner Bros.	7.3	68726	R	Action	48000000	1-Oct-99	94	115	Original Screenplay	""
3000 Miles to Graceland	15738632	18708848	Contemporary Fiction	""	Warner Bros.	5.6	20094	R	Drama	62000000	23-Feb-01	14	""	Original Screenplay	""
3 Strikes	9821335	9821335	Contemporary Fiction	""	MGM	2.9	905	R	Comedy	4000000	1-Mar-00	""	""	Original Screenplay	""
3:10 to Yuma	53606916	69791889	Historical Fiction	James Mangold	Lionsgate	7.9	98355	R	Western	48000000	2-Sep-07	89	117	Remake	51359371
40 Days and 40 Nights	37939782	95092667	Contemporary Fiction	Michael Lehmann	Miramax	5.4	27912	R	Romantic Comedy	17000000	1-Mar-02	38	96	Original Screenplay	""
The 40 Year-old Virgin	109449237	177339049	Contemporary Fiction	Judd Apatow	Universal	7.5	94557	R	Comedy	26000000	19-Aug-05	""	111	Original Screenplay	""
Four Brothers	74494381	92494381	Contemporary Fiction	John Singleton	Paramount Pictures	6.8	38311	R	Drama	30000000	12-Aug-05	52	109	Original Screenplay	""
Four Christmases	120146040	163546040	Contemporary Fiction	Seth Gordon	Warner Bros.	5.7	14690	PG-13	Comedy	80000000	26-Nov-08	25	""	Original Screenplay	26029004
The Four Feathers	18306166	29882645	Historical Fiction	Shekhar Kapur	Paramount Pictures	6.3	13204	PG-13	Drama	35000000	20-Sep-02	41	""	Based on Book/Short Story	""
The Fourth Kind	26218170	41826604	Historical Fiction	""	Universal	6	16107	PG-13	Thriller/Suspense	10000000	6-Nov-09	17	""	Original Screenplay	6244985
4 luni, 3 saptamani si 2 zile	1196321	4723542	Historical Fiction	""	IFC Films	""	""	Not Rated	Drama	900000	25-Jan-08	""	""	Original Screenplay	""
50 First Dates	120776832	196376832	Contemporary Fiction	Peter Segal	Sony Pictures	6.8	64701	PG-13	Romantic Comedy	75000000	13-Feb-04	44	99	Original Screenplay	""
